"id","name","description"
2502,舒酸定 強化琺瑯質牙膏 110g-3入超值組x2入(共6入) ,"舒酸定 強化琺瑯質牙膏 110g-3入超值組x2入(共6入) | 牙膏 | 牙膏,口腔/牙齒保健,日用清潔/洗沐/美髮,舒酸定 強化琺瑯質牙膏 110g-3入超值組x2入(共6入) 舒酸定 強化琺瑯質牙膏 110g-3入超值組x2入(共6入),牙膏,舒緩敏感性牙齒;口氣清新，幫助預防蛀牙;低磨蝕性減少琺瑯質傷害"
2500,魚池鄉農會 香菇脆片-芥末(90g) ,"魚池鄉農會 香菇脆片-芥末(90g) | 果乾/蔬果脆片 | 果乾/蔬果脆片,瓜子/堅果/果乾,食品/飲料/零食/生鮮,魚池鄉農會 香菇脆片-芥末(90g) 魚池鄉農會 香菇脆片-芥末(90g),果乾/蔬果脆片,通過SGS檢驗合格，無添加防腐劑 ;純素可用 ;夾鏈袋設計"
2354,LV M40995 經典Monogram 花紋 Neverfull MM子母包(中-米色) ,"LV M40995 經典Monogram 花紋 Neverfull MM子母包(中-米色) | LV路易威登 | LV路易威登,精品,精品/黃金/珠寶/手錶,LV M40995 經典Monogram 花紋 Neverfull MM子母包(中-米色) LV M40995 經典Monogram 花紋 Neverfull MM子母包(中-米色),LV路易威登,★經典Monogram花紋，賦予品牌性 ;★兼具實用及"
2355,世尚支票機專用墨球/墨輪組 EC系列 / VT系列 / W系列 台灣製造 ,"世尚支票機專用墨球/墨輪組 EC系列 / VT系列 / W系列 台灣製造 | 支票機 | 支票機,辦公室設備,電腦/電競/遊戲/週邊,世尚支票機專用墨球/墨輪組 EC系列 / VT系列 / W系列 台灣製造 世尚支票機專用墨球/墨輪組 EC系列 / VT系列 / W系列 台灣製造,支票機,適用機型:Vertex世尚 EC系列/VT系列/W系列/JM V系列 ;原廠耗"
7049,康妮 蓬鬆定型噴霧 150ml 原$399 不怕戴安全帽,"康妮 蓬鬆定型噴霧 150ml 原$399 不怕戴安全帽可重覆造型, 不怕戴安全帽  有淡淡香味  蓬鬆造型無亮光"
7054,【MF035】 純真天使 QQ捲 50CM抓夾式馬尾髮片☆雙兒網☆,【MF035】 純真天使 QQ捲 50CM抓夾式馬尾髮片☆雙兒網☆【MF035】 純真天使 QQ捲 50CM抓夾式馬尾髮片☆雙兒網☆
7053,【MF034】氣質浪漫 大捲 56CM抓夾式馬尾髮片 ☆雙兒網☆,【MF034】氣質浪漫 大捲 56CM抓夾式馬尾髮片 ☆雙兒網☆【MF034】氣質浪漫 大捲 56CM抓夾式馬尾髮片 ☆雙兒網☆
7050,【MF031】開朗女孩 浪漫微捲 58CM抓夾式馬尾髮片 ☆雙兒網☆,【MF031】開朗女孩 浪漫微捲 58CM抓夾式馬尾髮片 ☆雙兒網☆開朗女孩 浪漫微捲 58CM抓夾式馬尾髮片【MF031】 ☆雙兒網☆
5550,康妮 蓬鬆定型噴霧 150ml 原$399 不怕戴安全帽,"康妮 蓬鬆定型噴霧 150ml 原$399 不怕戴安全帽可重覆造型, 不怕戴安全帽  有淡淡香味  蓬鬆造型無亮光"
7056,【MA283】寶寶美翻了 浪漫梨花 空氣瀏海假髮加大頭皮超自然整頂假髮☆雙兒網☆,【MA283】寶寶美翻了 浪漫梨花 空氣瀏海假髮加大頭皮超自然整頂假髮☆雙兒網☆【MA283】寶寶美翻了 浪漫梨花 空氣瀏海假髮加大頭皮超自然整頂假髮☆雙兒網☆
7648,【芫茂UFT】草本衛生棉超值優惠組日用*10+夜用*10+護墊*12,【芫茂UFT】草本衛生棉超值優惠組日用*10+夜用*10+護墊*12* 添加自然草本，透氣舒適不悶熱 * 貼心七層保護設計，安全不外漏 * 柔絲棉層，超薄柔軟舒適 * 清涼、乾爽、潔淨、消除異味讓妳舒適自在 * 高分子超強吸水，鎖水表面乾爽不回滲 * 經濟部檢驗局和多國測試認證
3736,Levis 男款 短袖T恤 迷你刺繡Logo徽章 白 ,"Levis 男款 短袖T恤 迷你刺繡Logo徽章 白 | T恤 | T恤,牛仔休閒上衣,女裝/男裝/牛仔休閒,Levis 男款 短袖T恤 迷你刺繡Logo徽章 白 Levis 男款 短袖T恤 迷你刺繡Logo徽章 白,T恤,夏日Logo T新登場;迷你刺繡徽，低調有型;百搭基本款"
2293,MICHAEL KORS Giftables 防刮牛皮小型手提/斜背兩用包(酒紅色) ,"MICHAEL KORS Giftables 防刮牛皮小型手提/斜背兩用包(酒紅色) | 手提包/兩用包 | 手提包/兩用包,MICHAEL KORS,精品,精品/黃金/珠寶/手錶,MICHAEL KORS Giftables 防刮牛皮小型手提/斜背兩用包(酒紅色) MICHAEL KORS Giftables 防刮牛皮小型手提/斜背兩用包(酒紅色),手提包/兩用包,小型包款，另附一個金屬吊牌;可收納iPhone8 Plus"
2294,【FL生活+】頂級大方型超抗拉防曬天幕-5*8.6公尺(FL-586P) ,"【FL生活+】頂級大方型超抗拉防曬天幕-5*8.6公尺(FL-586P) | 帳篷 | 帳篷,戶外露營器材,運動/休閒/健身/戶外,【FL生活+】頂級大方型超抗拉防曬天幕-5*8.6公尺(FL-586P) 【FL生活+】頂級大方型超抗拉防曬天幕-5*8.6公尺(FL-586P),帳篷,超強潑水雨滴不殘留~濕帳OUT;A級布料耐水壓10000mm;3層銀膠塗層有效抗"
7641,【MB508】時尚網紅 狗啃瀏海 超短髮 BOBO頭,【MB508】時尚網紅 狗啃瀏海 超短髮 BOBO頭賣場以現貨+預購的方式照訂單順序出貨，如遇缺貨需預購約７－２５天左右（不含假日）能接受再下標喔謝謝！
2593,妮維雅 全護清爽防曬隔離乳-敏感肌專用SPF50+ 50ml 2入組 ,"妮維雅 全護清爽防曬隔離乳-敏感肌專用SPF50+ 50ml 2入組 | 歐美品牌 | 歐美品牌,開架,醫美/保養/彩妝/香水,妮維雅 全護清爽防曬隔離乳-敏感肌專用SPF50+ 50ml 2入組 妮維雅 全護清爽防曬隔離乳-敏感肌專用SPF50+ 50ml 2入組,歐美品牌,德國防曬科技"
2594,(真品平輸)ESTEE LAUDER Pro全能防曬超輕感水凝露5ml ,"(真品平輸)ESTEE LAUDER Pro全能防曬超輕感水凝露5ml | 歐美品牌 | 歐美品牌,專櫃,醫美/保養/彩妝/香水,(真品平輸)ESTEE LAUDER Pro全能防曬超輕感水凝露5ml (真品平輸)ESTEE LAUDER Pro全能防曬超輕感水凝露5ml,歐美品牌,Pro全能防曬超輕感水凝露;小容量外出攜帶好方便;全新公司貨"
2595,WiWU 掛脖USB電風扇 超值2入組 ,"WiWU 掛脖USB電風扇 超值2入組 | 電風扇 | 電風扇,空調設備,家電/電視/冷氣/冰箱,WiWU 掛脖USB電風扇 超值2入組 WiWU 掛脖USB電風扇 超值2入組,電風扇,廣角出風，攜帶方便;USB充電接口，方便實用"
2608,LG樂金 29型 IPS電競21:9電腦螢幕 29WL500-B ,"LG樂金 29型 IPS電競21:9電腦螢幕 29WL500-B | 29型螢幕 | 29型螢幕,電腦螢幕,電腦/電競/遊戲/週邊,LG樂金 29型 IPS電競21:9電腦螢幕 29WL500-B LG樂金 29型 IPS電競21:9電腦螢幕 29WL500-B,29型螢幕,HDR 10明暗對比，立體增色;支援壁掛功能;21:9 三邊極緻無邊框;AH-IP"
7646,【MX515】高仿真氣質婉約旁分內彎長捲髮,【MX515】高仿真氣質婉約旁分內彎長捲髮賣場以現貨+預購的方式照訂單順序出貨，如遇缺貨需預購約７－２５天左右（不含假日）能接受再下標喔謝謝！
7647,【芫茂UFT】草本衛生棉超值優惠組日用*3+夜用*3+護墊*3,【芫茂UFT】草本衛生棉超值優惠組日用*3+夜用*3+護墊*3* 添加自然草本，透氣舒適不悶熱 * 貼心七層保護設計，安全不外漏 * 柔絲棉層，超薄柔軟舒適 * 清涼、乾爽、潔淨、消除異味讓妳舒適自在 * 高分子超強吸水，鎖水表面乾爽不回滲 * 經濟部檢驗局和多國測試認證
7639,【MB506】韓國網紅空氣瀏海漸變BOBO頭 短髮,【MB506】韓國網紅空氣瀏海漸變BOBO頭 短髮賣場以現貨+預購的方式照訂單順序出貨，如遇缺貨需預購約７－２５天左右（不含假日）能接受再下標喔謝謝！
7640,【MB507】韓系空氣瀏海 高仿真 BOBO頭 短髮,【MB507】韓系空氣瀏海 高仿真 BOBO頭 短髮賣場以現貨+預購的方式照訂單順序出貨，如遇缺貨需預購約７－２５天左右（不含假日）能接受再下標喔謝謝！
7642,【MB509】空氣瀏海 鄰家女孩溫柔系BOBO頭 短髮,【MB509】空氣瀏海 鄰家女孩溫柔系BOBO頭 短髮賣場以現貨+預購的方式照訂單順序出貨，如遇缺貨需預購約７－２５天左右（不含假日）能接受再下標喔謝謝！
7643,【MB512】高仿真頭頂染黑空氣瀏海BOBO頭 短髮,【MB512】高仿真頭頂染黑空氣瀏海BOBO頭 短髮賣場以現貨+預購的方式照訂單順序出貨，如遇缺貨需預購約７－２５天左右（不含假日）能接受再下標喔謝謝！
7644,【MC518】高仿真空氣瀏海溫柔系微捲長髮,【MC518】高仿真空氣瀏海溫柔系微捲長髮賣場以現貨+預購的方式照訂單順序出貨，如遇缺貨需預購約７－２５天左右（不含假日）能接受再下標喔謝謝！
7645,【MX513】時尚網紅最愛空氣瀏海S彎電棒捲捲髮,【MX513】時尚網紅最愛空氣瀏海S彎電棒捲捲髮賣場以現貨+預購的方式照訂單順序出貨，如遇缺貨需預購約７－２５天左右（不含假日）能接受再下標喔謝謝！
2455,貝柔UPF50+高效涼感抗UV防曬外套-桃紅 ,"貝柔UPF50+高效涼感抗UV防曬外套-桃紅 | 防曬配件 | 防曬配件,穿搭配件,女裝/男裝/牛仔休閒,貝柔UPF50+高效涼感抗UV防曬外套-桃紅 貝柔UPF50+高效涼感抗UV防曬外套-桃紅,防曬配件,豐田玉及咖啡碳等複合機能成份;輕薄、透氣、不悶熱;合身剪裁、運動有型"
2456,魚池鄉農會 香菇燒-原味(150g) ,"魚池鄉農會 香菇燒-原味(150g) | 果乾/蔬果脆片 | 果乾/蔬果脆片,瓜子/堅果/果乾,食品/飲料/零食/生鮮,魚池鄉農會 香菇燒-原味(150g) 魚池鄉農會 香菇燒-原味(150g),果乾/蔬果脆片,通過SGS檢驗合格，無添加防腐劑 ;純素可用 ;夾鏈袋設計"
2457,MIHONG高效益生菌-綜合口味x1盒(30包/盒) ,"MIHONG高效益生菌-綜合口味x1盒(30包/盒) | 機能保健 | 機能保健,養生/保健/健身,養生/保健/美體/醫療,MIHONG高效益生菌-綜合口味x1盒(30包/盒) MIHONG高效益生菌-綜合口味x1盒(30包/盒),機能保健,成份全公開！不含腸球菌！;專利10益菌與15共生菌群;專利VF酵素136種野菜蔬果！;原始菌貌 "
2261,【禮坊Rivon】磅蛋糕(7種水果)-5個工作天出貨!! ,"【禮坊Rivon】磅蛋糕(7種水果)-5個工作天出貨!! | 長條蛋糕 | 長條蛋糕,蛋糕甜點,食品/飲料/零食/生鮮,【禮坊Rivon】磅蛋糕(7種水果)-5個工作天出貨!! 【禮坊Rivon】磅蛋糕(7種水果)-5個工作天出貨!!,長條蛋糕,進口蘭姆、水果酒蜜漬7種水果;純正法式手工慢火極致烘焙;柔軟扎實，果肉分明;真空包裝，上飛機"
2292,ViewSonic VX2758-PC-MH 27型曲面電競螢幕 ,"ViewSonic VX2758-PC-MH 27型曲面電競螢幕 | 27型螢幕 | 27型螢幕,電腦螢幕,電腦/電競/遊戲/週邊,ViewSonic VX2758-PC-MH 27型曲面電競螢幕 ViewSonic VX2758-PC-MH 27型曲面電競螢幕,27型螢幕,1ms 反應時間;144Hz 更新率;AMD FreeSync;88% NTSC "
2260,席艾妮SHIANEY 台灣製造(5件組)抗菌竹炭褲底 超加大尺碼 貼身內褲 ,"席艾妮SHIANEY 台灣製造(5件組)抗菌竹炭褲底 超加大尺碼 貼身內褲 | 中腰 | 中腰,一般內褲,內褲,內衣/睡衣/塑身衣,席艾妮SHIANEY 台灣製造(5件組)抗菌竹炭褲底 超加大尺碼 貼身內褲 席艾妮SHIANEY 台灣製造(5件組)抗菌竹炭褲底 超加大尺碼 貼身內褲,中腰,超彈力 超加大尺碼;棉花女孩的最愛 孕媽咪也適穿;抗菌竹炭褲底 保護妳的私密處"
8207,茗朝-木柵鐵觀音,茗朝-木柵鐵觀音茶葉輕初培未足乾時，用方形布塊包裹，再用手在布包外輕輕轉動揉捻，慢慢烘焙，使茶葉外型成圓曲緊結，反覆幾次後，便能具有特殊香味。湯色橙黃偏紅，口感濃郁而甘醇，略帶純和的弱果酸味，飲入後芬芳香氣持久不散，且回甘於喉。
8203,茗朝-梨山高冷茶,茗朝-梨山高冷茶產自台灣海拔2200公尺梨山茶區，年僅產兩季，長年籠照於低溫環境，雲霧圍繞，日夜溫差大，茶湯甘醇順暢，果膠質含量高，香氣淡雅持久，水色碧綠清澈，滋味甘醇爽口，茶性甘甜富活性。
8205,茗朝-福壽山高冷茶,茗朝-福壽山高冷茶產自台灣海拔2600公尺福壽山茶園，為台灣最高栽種茶葉產地，常年籠罩在雲霧之間，吸收天地正氣，日月精華，孕育出枝紅葉厚的茶菁，一年只採兩季，物稀質精，為台灣最高級茶品。
8206,茗朝-文山包種茶,茗朝-文山包種茶包種茶茶葉外觀為條索狀，色澤翠綠，水色蜜綠鮮豔帶黃金，香氣清香幽雅似花香，滋味甘醇滑潤帶活性，包種茶最注重香氣，香氣越濃郁品質越高級。目前臺灣所生產的包種茶以臺北文山地區所產製的品質最優、香氣最佳，所以習慣上稱之為「文山包種茶」。
8208,iTea奶香-金萱烏龍茶,iTea奶香-金萱烏龍茶感謝各大媒體報導，奶香-金萱烏龍茶，香氣幽雅，茶色清澄、茶湯中特有的奶香味，不含人工添加物，渾然天成的自然口感，是許多年輕族群喜好的口味。  
8204,茗朝-大禹嶺高冷茶,茗朝-大禹嶺高冷茶產自台灣海拔2565公尺中央山脈大禹嶺原始森林，以人工採摘一心二葉，狀元製茶師親自萎凋、浪菁、殺菁，配合監製揉捻、乾燥，再經人工反覆揉捏，精心烘焙忠於原味而製成。 
8199,茗朝-凍頂烏龍茶,"茗朝-凍頂烏龍茶歷史悠久，聞名中外，芬香、滋味甘醇，風味獨特，冬茶介於蜜黃色與蜜綠色之間，茶湯水色澄清明亮，氣味清香，茶湯入口生津而富活性，具有入喉甘醇的特色。經30年焙茶師傅遵古焙茶技術烘焙而成。
  "
8200,茗朝-綠觀音茶,"茗朝-綠觀音茶遵循木柵鐵觀音的製程，特請頭等製茶師製作清香口感以迎合大眾味蕾，並與安溪鐵觀音做一區分，清香度及回甘程度更高。滋味醇厚，喉韻特佳，帶濃厚沈郁之花香。
  
  "
8201,茗朝-日月潭紅茶,"茗朝-日月潭紅茶來自台灣紅茶的故鄉，日月潭紅茶，精製條狀碎型茶，茶湯為淡紅赭色，含有天然蜜香，最適合清飲，完全品嚐其香氣及獨特口感，無需添加奶精或砂糖潤色。特殊紅茶香氣，讓人品嚐後久久無法忘懷。
  "
8202,茗朝-杉林溪茶,茗朝-杉林溪茶產自台灣南投杉林溪1800公尺高山茶區，茶樹生長於四面圍繞原始森林中，故茶葉帶有特殊台灣杉樹香氣，茶水碧綠清澈，滋味雅而不膩，非常順口。
2464,果之家 每日C家庭水果箱(紅心芭樂+葡萄柚+檸檬) ,"果之家 每日C家庭水果箱(紅心芭樂+葡萄柚+檸檬) | 蔬果 | 蔬果,生鮮食品,食品/飲料/零食/生鮮,果之家 每日C家庭水果箱(紅心芭樂+葡萄柚+檸檬) 果之家 每日C家庭水果箱(紅心芭樂+葡萄柚+檸檬),蔬果,精心推出的綜合水果箱;人工選果，品質優良;新鮮宅配到府"
2465,正負零±0 極簡風12吋生活電風扇 XQS-Z710 (白色) ,"正負零±0 極簡風12吋生活電風扇 XQS-Z710 (白色) | 電風扇 | 電風扇,空調設備,家電/電視/冷氣/冰箱,正負零±0 極簡風12吋生活電風扇 XQS-Z710 (白色) 正負零±0 極簡風12吋生活電風扇 XQS-Z710 (白色),電風扇,恰到好處的舒適;與室內裝潢合為一體;操作簡單易懂，功能多樣化;體積小風量卻毫不遜色;遙控"
2466,GIANT TALON 2 全地形越野自行車 ,"GIANT TALON 2 全地形越野自行車 | 登山車 | 登山車,自行車,機車/導航/汽車百貨,GIANT TALON 2 全地形越野自行車 GIANT TALON 2 全地形越野自行車,登山車,全新幾合設計輕量化車架;27.5吋輪徑 輕量且穩定;全地形顆粒外胎 滿足各種路況"
7353,【MA379】大頭皮自由分線 空氣瀏海 超美 耐熱 長捲髮 假髮,【MA379】大頭皮自由分線 空氣瀏海 超美 耐熱 長捲髮 假髮【MA379】
2262,CARBUFF 軟骨雨刷 FORD FOCUS MK2 (04~13)適用 26+17吋 ,"CARBUFF 軟骨雨刷 FORD FOCUS MK2 (04~13)適用 26+17吋 | 雨刷 | 雨刷,汽車/改裝用品,機車/導航/汽車百貨,CARBUFF 軟骨雨刷 FORD FOCUS MK2 (04~13)適用 26+17吋 CARBUFF 軟骨雨刷 FORD FOCUS MK2 (04~13)適用 26+17吋,雨刷,日本膠條特殊結構設計 ;塗敷超微粒子膠條，刷的更乾淨 ;膠條加寬"
2263,丹麥 M&K SOUND MK M50 薄型壁掛環繞喇叭 /支 ,"丹麥 M&K SOUND MK M50 薄型壁掛環繞喇叭 /支 | 音響/家庭劇院 | 音響/家庭劇院,音響劇院,家電/電視/冷氣/冰箱,丹麥 M&amp;K SOUND MK M50 薄型壁掛環繞喇叭 /支 丹麥 M&amp;K SOUND MK M50 薄型壁掛環繞喇叭 /支,音響/家庭劇院,附所有安裝附件，安裝簡便;薄型化設計喇叭"
2264,nac nac 微電腦多功能溫奶器 (限量下單送奶瓶) ,"nac nac 微電腦多功能溫奶器 (限量下單送奶瓶) | 調乳器/溫奶器 | 調乳器/溫奶器,餵養用品,婦幼/圖書/玩具/樂器,nac nac 微電腦多功能溫奶器 (限量下單送奶瓶) nac nac 微電腦多功能溫奶器 (限量下單送奶瓶),調乳器/溫奶器,快速溫奶：4~6分鐘快速溫奶;解凍/溫奶/熱食/消毒一機多用;9.5cm大口徑設計"
2265,德國百靈BRAUN-智舒晶輪美體刀SES7880 ,"德國百靈BRAUN-智舒晶輪美體刀SES7880 | 美體刀/除毛刀/冰刀 | 美體刀/除毛刀/冰刀,美容家電,家電/電視/冷氣/冰箱,德國百靈BRAUN-智舒晶輪美體刀SES7880 德國百靈BRAUN-智舒晶輪美體刀SES7880,美體刀/除毛刀/冰刀,高頻率按摩晶輪;精密夾輪技術;貼膚感應刀頭;兩段式除毛速度;乾濕兩用"
2266,【NS】 台灣製 高含量 奈米銀離子 冰涼感抑菌 3層防護 立體口罩(2入) ,"【NS】 台灣製 高含量 奈米銀離子 冰涼感抑菌 3層防護 立體口罩(2入) | 一般口罩 | 一般口罩,口罩/抗菌,醫療/藥品,養生/保健/美體/醫療,【NS】 台灣製 高含量 奈米銀離子 冰涼感抑菌 3層防護 立體口罩(2入) 【NS】 台灣製 高含量 奈米銀離子 冰涼感抑菌 3層防護 立體口罩(2入),一般口罩,高含量銀離子 抑制多種菌株;
SGS / FDA..抑菌測試;
冷壓"
2237,玩皮工坊-真皮牛皮11卡位男士獨立卡位皮夾錢夾錢包中夾短夾男夾-LH551 ,"玩皮工坊-真皮牛皮11卡位男士獨立卡位皮夾錢夾錢包中夾短夾男夾-LH551 | 護照套 | 護照套,旅遊週邊,女鞋/男鞋/箱包/配件,玩皮工坊-真皮牛皮11卡位男士獨立卡位皮夾錢夾錢包中夾短夾男夾-LH551 玩皮工坊-真皮牛皮11卡位男士獨立卡位皮夾錢夾錢包中夾短夾男夾-LH551,護照套,精選頭層牛皮，柔軟有彈性;手感舒適，復古有質感;獨立卡位，使用便利"
2238,華歌爾睡衣 性感蕾絲 迷人系列M-L 連身睡衣裙(白) ,"華歌爾睡衣 性感蕾絲 迷人系列M-L 連身睡衣裙(白) | 衛生衣 | 衛生衣,衛生衣褲,居家睡衣,內衣/睡衣/塑身衣,華歌爾睡衣 性感蕾絲 迷人系列M-L 連身睡衣裙(白) 華歌爾睡衣 性感蕾絲 迷人系列M-L 連身睡衣裙(白),衛生衣,NNS02663CR;性感蕾絲;材質舒適;舒適兼具性感"
2241,apm MONACO法國精品珠寶  閃耀鑲鋯銀色花朵造型垂墜耳環 ,"apm MONACO法國精品珠寶  閃耀鑲鋯銀色花朵造型垂墜耳環 | 耳環 | 耳環,apm MONACO,國際名牌飾品,精品/黃金/珠寶/手錶,apm MONACO法國精品珠寶  閃耀鑲鋯銀色花朵造型垂墜耳環 apm MONACO法國精品珠寶  閃耀鑲鋯銀色花朵造型垂墜耳環,耳環,法國摩納哥優雅工藝;鑲嵌珍珠水鑽等高級珠寶;打造時尚魅力風格"
